Time,Total
282.203,35494
282.219,188412
282.25,13649
282.266,79184
282.297,188412
282.313,79185
282.344,122875
282.359,144721
282.391,144720
282.422,166566
282.438,297638
282.469,122875
282.484,57340
282.516,79185
282.531,166566
282.563,57340
282.578,144721
282.609,35494
282.641,101030
282.672,297638
282.688,188412
282.703,144721
282.734,79185
282.766,210257
282.797,57340
282.813,101030
282.844,35494
282.859,79184
282.891,144721
282.922,122875
282.953,144721
282.969,122876
283.0,122875
283.016,13649
283.047,297638
283.063,188412
283.094,122875
283.188,35494
283.203,122875
283.219,166566
283.25,122876
283.266,79184
283.297,188411
283.328,57339
283.344,122876
283.375,122876
283.391,122876
283.422,253948
283.438,35494
283.469,57340
283.484,166566
283.516,166566
283.547,144721
283.578,144720
283.594,144721
283.625,144721
283.641,79185
283.688,122875
283.703,188412
283.719,57340
283.75,57340
283.781,57340
283.813,122875
283.828,122876
283.859,35494
283.875,188411
283.906,122876
283.922,122875
283.953,57340
283.969,57339
283.984,144721
284.031,101030
284.047,188412
284.078,57340
284.141,144721
284.156,188412
284.188,232102
284.219,122876
284.234,57340
284.266,79185
284.281,210257
284.313,122875
284.328,101030
284.359,79184
284.375,101030
284.406,166566
284.438,79185
284.453,122875
284.469,35494
284.5,79185
284.531,144720
284.563,122876
284.578,101030
284.609,188412
284.625,79185
284.656,101030
284.688,79185
284.703,144721
284.719,101030
284.766,79185
284.781,122875
284.813,35494
284.828,79184
284.859,-8196
284.891,210256
284.906,101030
284.938,210257
284.969,253947
284.984,101030
285.016,13648
285.031,79185
285.141,35494
285.156,253948
285.172,297638
285.203,101030
285.234,144721
285.25,166566
285.266,79185
285.297,79185
285.328,79185
285.344,-8196
285.375,122876
285.391,57339
285.422,144720
285.438,122876
285.469,122875
285.484,188411
285.516,210256
285.547,210257
285.578,79184
285.594,188412
285.625,13649
285.641,57339
285.672,79185
285.688,35494
285.719,122875
285.734,122875
285.75,166566
285.781,79184
285.813,35494
285.828,122876
285.859,57339
285.875,57340
285.906,35494
285.922,79185
285.953,122875
285.969,101030
286.0,122875
286.016,188412
286.031,13649
286.063,253947
286.094,166566
286.109,122875
286.141,188412
286.156,57339
286.188,166566
286.203,57340
286.234,253947
286.266,122876
286.281,188411
286.313,13648
286.344,122875
286.359,144721
286.375,122876
286.406,57340
286.438,144721
286.453,210256
286.484,122876
286.5,166566
286.516,122876
286.547,122875
286.578,122876
286.594,253947
286.625,101030
286.641,166566
286.672,35494
286.688,122875
286.719,101030
286.734,144720
286.75,166566
286.781,57339
286.813,101030
286.828,188411
286.844,101030
286.859,122876
286.891,210257
286.922,101030
286.953,79185
286.969,79185
287.0,79185
287.031,166566
287.047,101030
287.063,144720
287.078,166566
287.109,275793
287.125,122876
287.141,122875
287.156,79185
287.188,210257
287.203,122876
287.234,79185
287.266,122875
287.281,122875
287.313,166566
287.344,166566
287.359,101030
287.391,57339
287.406,188412
287.438,144721
287.453,210257
287.484,101030
287.516,188411
287.531,144721
287.563,166566
287.594,188412
287.609,122876
287.641,188412
287.656,232102
287.703,101030
287.719,79185
287.734,101030
287.766,35494
287.781,79184
287.844,35494
287.875,122876
287.906,35494
287.938,122875
287.953,232102
287.984,122876
288.0,144721
288.031,232102
288.047,57340
288.078,101030
288.094,101030
288.125,57339
288.156,210257
288.188,79185
288.203,101030
288.234,79185
288.25,122876
288.281,35494
288.313,57339
288.328,122876
288.344,144721
288.375,101030
288.391,232102
288.406,188411
288.422,35494
288.438,57340
288.469,79184
288.484,253948
288.5,35494
288.516,13649
288.531,144721
288.547,101030
288.578,122875
288.594,101030
288.609,79184
288.641,101030
288.688,79184
288.719,122875
288.75,232102
288.766,188412
288.797,57339
288.813,13649
288.828,144721
288.859,101030
288.875,188411
288.891,232102
288.922,144721
288.938,35494
288.953,232102
288.984,122876
289.0,101030
289.016,35494
289.047,79185
289.078,166566
289.094,35494
289.125,57340
289.156,122876
289.188,144721
289.219,57340
289.25,35494
289.281,232102
289.313,122875
289.328,253948
289.359,101030
289.391,101030
289.422,101030
289.453,57339
289.484,122875
289.516,57340
289.531,79185
289.563,35494
289.594,144721
289.625,166566
289.813,101030
289.859,13648
289.891,79185
289.922,166566
289.938,101030
289.969,57340
289.984,122876
290.016,188412
290.031,13649
290.047,144720
290.063,79184
290.078,79184
290.109,79184
290.125,210256
290.141,144721
290.172,79185
290.188,122876
290.203,35494
290.219,79185
290.25,144721
290.266,35494
290.313,57340
290.328,35494
290.359,166566
290.391,122875
290.422,101030
290.453,57340
290.484,13649
290.516,57339
290.531,144721
290.563,122875
290.594,122876
290.625,79185
290.641,188412
290.672,144721
290.703,79184
290.734,232102
290.766,13649
290.797,210256
290.828,144721
290.875,79185
290.906,35494
290.922,232102
290.953,79185
290.984,210257
291.016,122875
291.047,57339
291.078,144720
291.094,144721
291.125,210256
291.156,210257
291.188,79184
291.219,101030
291.25,13649
291.281,101030
291.313,101030
291.328,57340
291.359,166566
291.391,79185
291.422,144721
291.453,144721
291.484,232102
291.516,35494
291.531,101030
291.563,57340
291.719,79185
291.734,35494
291.75,35494
291.781,57340
291.813,79185
291.844,57340
291.891,35494
291.922,101030
291.953,144721
291.984,57340
292.016,13648
292.047,101030
292.078,122876
292.109,144721
292.141,101030
292.156,13649
292.188,13649
292.219,101030
292.25,122876
292.281,144721
292.313,101030
292.328,101030
292.359,57339
292.375,57339
292.406,144720
292.422,101030
292.453,101030
292.484,101030
292.516,166566
292.547,122876
292.578,144721
292.625,57340
292.656,57339
292.672,188411
292.703,79185
292.734,188412
292.766,275793
292.781,79185
292.813,101030
292.844,79185
292.875,122875
292.891,57340
292.906,232102
292.922,-30042
292.938,13648
292.969,166566
292.984,232102
293.0,144720
293.016,35494
293.031,101030
293.047,79185
293.078,253947
293.094,188411
293.109,166566
293.125,35494
293.156,79185
293.188,188411
293.219,79185
293.25,122875
293.281,35494
293.313,122876
293.344,-8196
293.359,101030
293.391,188411
293.422,-8196
293.453,101030
293.5,13649
293.531,57339
293.547,210257
293.578,101030
293.609,188411
293.641,253948
293.656,35494
293.688,122875
293.703,35494
293.719,79184
293.75,35494
293.766,122875
293.781,144721
293.813,35494
293.828,144721
293.859,101030
293.891,57340
293.938,57339
293.953,101030
293.984,101030
294.0,166566
294.016,35494
294.047,232102
294.063,166566
294.078,144721
294.109,188411
294.125,35494
294.141,101030
294.172,57340
294.188,101030
294.203,101030
294.234,385019
294.25,166566
294.266,210256
294.297,-8196
294.313,101030
294.328,144721
294.359,188412
294.391,101030
294.406,297638
294.422,297638
294.453,144720
294.469,188412
294.484,122875
294.516,79185
294.531,57340
294.547,275793
294.578,57340
294.594,79185
294.609,79185
294.641,79185
294.656,144721
294.672,57340
294.703,79185
294.719,122876
294.734,166566
294.766,79185
294.781,122875
294.797,101030
294.828,188412
294.859,-30042
294.875,35494
294.906,79184
294.922,101030
294.938,166566
294.969,144720
294.984,101030
295.0,122875
295.016,166566
295.031,79185
295.047,57340
295.078,101030
295.094,122876
295.141,-8197
295.156,101030
295.188,35494
295.203,35494
295.219,101030
295.234,35494
295.328,13649
295.344,79185
295.359,122876
295.391,122875
295.406,122875
295.422,35494
295.453,166566
295.469,101030
295.484,166566
295.516,57339
295.531,166566
295.547,122876
295.578,79185
295.594,144721
295.609,79185
295.641,13649
295.656,-8197
295.672,79185
295.703,57340
295.719,101030
295.734,232102
295.766,35494
295.781,122876
295.797,210257
295.828,-51887
295.859,144721
295.891,210257
295.938,188411
295.953,57339
295.969,122875
295.984,13649
296.016,101030
296.031,101030
296.047,122875
296.078,57339
296.094,166566
296.109,57339
296.141,122875
296.375,13648
296.531,101030
296.578,144721
296.594,144721
296.609,79185
296.641,57340
296.656,13649
296.672,188412
296.703,57339
296.719,188411
296.734,57340
296.766,144721
296.781,144721
296.875,35494
296.891,79184
296.938,101030
296.969,253948
296.984,210256
297.0,166566
297.016,13648
297.031,166566
297.063,57339
297.109,79184
297.125,79185
297.141,35494
297.172,166566
297.188,101030
297.203,35494
297.219,79185
297.25,166566
297.266,101030
297.281,144721
297.313,144721
297.328,166566
297.344,275793
297.375,166566
297.391,79184
297.406,166566
297.438,13649
297.453,210257
297.469,79185
297.5,13648
297.516,144721
297.531,101030
297.563,188411
297.578,13649
297.594,166566
297.625,144720
297.641,122876
297.656,188412
297.688,101030
297.703,210257
297.719,57339
297.75,35494
297.766,57339
297.781,144721
297.813,79185
297.828,79185
297.844,122875
297.891,122876
297.906,101030
297.938,122875
297.953,35494
297.969,101030
298.0,144720
298.016,210257
298.031,79185
298.094,122876
298.125,188411
298.156,188411
298.172,35494
298.203,35494
298.219,79185
298.234,35494
298.266,210256
298.281,144720
298.297,210257
298.328,-8196
298.344,101030
298.359,122875
298.391,166566
298.406,188412
298.422,166566
298.453,144721
298.469,144721
298.484,122876
298.516,79185
298.531,57340
298.547,35494
298.578,210257
298.594,101030
298.609,144721
298.641,166566
298.656,275793
298.672,35494
298.703,253948
298.719,166566
298.734,79185
298.766,122876
298.781,57340
298.797,79184
298.828,13649
298.844,144721
298.859,166565
298.891,35494
298.938,57339
298.953,122876
298.969,101030
299.016,79184
299.047,57340
299.063,79185
299.094,-30042
299.109,57339
299.141,166566
299.156,-8196
299.172,57339
299.203,101030
299.219,188412
299.234,79184
299.266,79184
299.281,166566
299.297,79185
299.328,79185
299.344,79185
299.359,166566
299.391,144721
299.406,101030
299.422,57340
299.453,57340
299.469,79185
299.484,144721
299.516,79184
299.531,13649
299.547,79185
299.578,210257
299.594,188412
299.609,122876
299.641,122876
299.656,144721
299.672,101030
299.703,35494
299.719,13649
299.734,35494
299.766,101030
299.781,210257
299.797,101030
299.828,166566
299.844,79184
299.859,166566
299.922,166566
299.953,57340
299.984,122875
300.016,188412
300.047,13648
300.078,101030
300.094,122875
300.109,166566
300.141,253948
300.172,79185
300.188,35494
300.203,57340
300.234,101030
300.25,144721
300.266,101030
300.297,101030
300.313,57339
300.328,101030
300.359,188412
300.375,101030
300.391,101030
300.422,232102
300.438,101030
300.453,166566
300.484,101030
300.5,101030
300.516,232102
300.547,79185
300.563,166566
300.578,210257
300.609,57340
300.625,101030
300.641,79185
300.672,144721
300.688,101030
300.703,144721
300.734,79184
300.75,35494
300.766,57339
300.797,79185
300.813,101030
300.859,166566
300.875,13648
300.906,122875
300.938,101030
300.969,101030
300.984,101030
301.0,57339
301.031,57340
301.078,122876
301.094,79185
301.109,35494
301.141,101030
301.156,79185
301.172,57340
301.203,122876
301.219,57340
301.234,166566
301.266,57340
301.281,101030
301.313,57339
301.328,188412
301.344,79185
301.359,13648
301.391,101030
301.406,101030
301.438,79185
301.453,166566
301.469,144721
301.484,79185
301.516,35494
301.531,210257
301.547,144720
301.578,79184
301.594,122876
301.609,35494
301.625,79185
301.656,57340
301.672,79185
301.703,57339
301.719,166566
301.734,122875
301.75,275793
301.828,57340
301.844,13649
301.875,101030
301.891,122876
301.922,101030
301.938,35494
301.969,57340
301.984,101030
302.0,166566
302.047,122875
302.063,122875
302.078,57339
302.094,144721
302.125,57339
302.141,-8196
302.172,144721
302.203,79185
302.219,122875
302.25,79184
302.266,35494
302.297,57339
302.313,57339
302.328,122875
302.359,79185
302.391,13649
302.406,144721
302.422,-8196
302.438,79185
302.469,13649
302.5,122875
302.516,13649
302.547,188412
302.563,79185
302.578,122876
302.609,232102
302.641,57340
302.656,144721
302.688,166566
302.703,188411
302.75,57339
302.766,57339
302.797,79184
302.813,253947
302.828,166566
302.859,101030
302.891,79185
302.906,275793
302.953,122875
302.984,35494
303.016,101030
303.047,166566
303.063,57339
303.094,101030
303.109,144720
303.125,122875
303.156,101030
303.172,79185
303.203,79185
303.234,101030
303.25,122875
303.266,79185
303.297,101030
303.328,101030
303.344,-8197
303.359,297638
303.375,79185
303.406,144720
303.438,144721
303.453,144721
303.469,13649
303.484,101030
303.516,122876
303.547,122875
303.563,166566
303.578,101030
303.625,144721
303.641,79185
303.656,144720
303.688,232102
303.703,122876
303.719,79185
303.75,79185
303.781,144720
303.797,101030
303.813,122875
303.844,101030
303.859,35494
303.875,210257
303.906,166566
303.922,166566
303.953,210257
303.984,79185
304.0,57340
304.016,166566
304.047,122876
304.063,275793
304.094,166566
304.109,122876
304.141,79185
304.156,79185
304.188,122875
304.203,57340
304.234,57340
304.25,35494
304.266,101030
304.297,57339
304.313,79185
304.344,101030
304.359,122876
304.391,166566
304.406,57339
304.438,13649
304.453,79185
304.484,232102
304.5,35494
304.547,166566
304.578,101030
304.594,79185
304.609,-8196
304.641,79184
304.672,188412
304.688,144720
304.703,79185
304.734,57339
304.75,57340
304.781,57340
304.797,122875
304.828,57340
304.844,166565
304.875,79185
304.891,122876
304.922,122876
304.938,35494
304.969,35494
304.984,166566
305.016,57340
305.047,-8196
305.063,166566
305.078,188412
305.109,166566
305.125,122876
305.156,79185
305.172,79185
305.203,101030
305.219,101030
305.25,57339
305.266,-8197
305.297,232102
305.313,79185
305.344,253948
305.359,210257
305.375,122876
305.406,101030
305.438,79184
305.469,101030
305.484,57339
305.516,57340
305.531,57340
305.563,13649
305.578,35494
305.609,122876
305.625,57340
305.656,101030
305.672,166566
305.703,275793
305.719,166566
305.734,57339
305.75,-30042
305.781,188412
305.813,57339
305.828,144721
305.844,79185
305.875,57339
305.906,188411
305.922,144720
305.938,35494
305.969,79185
305.984,210257
306.016,101030
306.031,188412
306.047,144721
306.078,79185
306.094,232102
306.125,122876
306.141,122876
306.172,79185
306.188,57339
306.219,79185
306.234,57340
306.266,57340
306.281,101030
306.313,210257
306.344,57340
306.359,122876
306.406,57340
306.422,144721
306.453,35494
306.469,79185
306.5,101030
306.516,232102
306.531,144720
306.563,101030
306.578,-30042
306.594,57340
306.625,101030
306.656,232102
306.672,79185
306.688,144720
306.719,-8196
306.734,166566
306.766,13648
306.781,57339
306.813,35494
306.828,297638
306.859,101030
306.875,122876
306.906,79185
306.922,13648
306.953,57340
306.984,-30042
307.0,79184
307.016,79185
307.047,13649
307.063,122876
307.094,166566
307.125,144721
307.141,-30042
307.203,166566
307.234,79185
307.25,122875
307.281,101030
307.297,144721
307.328,101030
307.344,35494
307.375,101030
307.391,122875
307.422,144721
307.438,122876
307.453,57339
307.469,79185
307.484,101030
307.516,35494
307.531,79185
307.563,101030
307.578,101030
307.594,79185
307.625,-8197
307.656,101030
307.672,144721
307.688,-30042
307.719,232102
307.734,57340
307.766,144721
307.781,35494
307.813,122875
307.828,35494
307.844,122875
307.875,79185
307.891,35494
307.922,57339
307.938,122875
307.969,57340
307.984,35494
308.0,188411
308.031,35494
308.063,166566
308.109,13649
308.125,122875
308.156,13649
308.172,101030
308.203,166566
308.219,-8196
308.234,13649
308.266,35494
308.297,122875
308.313,144721
308.328,122875
308.359,101030
308.391,13649
308.406,57339
308.422,79185
308.453,122876
308.469,57339
308.5,79185
308.516,122875
308.531,101030
308.563,57339
308.578,79184
308.594,13649
308.641,144721
308.656,79185
308.672,166566
308.703,144721
308.719,188412
308.734,122875
308.766,35494
308.797,79184
308.813,35494
308.828,101030
308.859,122875
308.875,166566
308.906,79185
308.922,253948
308.953,101030
309.0,122875
309.063,13649
309.094,79184
309.125,144720
309.141,122875
309.156,101030
309.188,232102
309.219,101030
309.234,35494
